ancestor_concept_id,descendant_concept_id,min_levels_of_separation,max_levels_of_separation
4085444,2786617,1,1
4046698,42894702,3,3
4046698,2725951,3,3
4042678,44511271,4,6
4046698,42894660,3,3
4042678,42894484,4,5
4042678,40756929,2,2
4046698,2725910,3,3
4079617,35609117,1,1
4042678,4181025,3,5
4046698,2725900,3,3
4046698,44511271,4,4
4042678,2725928,4,5
4046698,42894471,3,3
4046698,42894658,3,3
4042678,43527994,4,5
4043175,2787591,3,3
4046698,37111313,3,3
4056720,2786419,2,2
4046698,42894476,3,3
4112892,2110332,1,2
4043175,2787577,4,4
4046698,2725472,3,3
4042678,2725970,4,5
4042678,42894476,4,5
4042678,42894469,4,5
4042678,2725951,4,5
4042678,2725910,4,5
4042678,42894483,4,5
4085444,2313800,2,3
4085444,2788613,1,1
4098215,2786419,1,1
4059699,4248531,1,1
4042678,37111313,3,5
4042678,42894686,4,5
4072499,2617477,4,4
4046698,2725914,3,3
4046698,2725928,3,3
4079617,35609100,1,1
4042678,4212973,3,3
4098215,2786617,1,1
4046698,2725473,3,3
4098215,2787577,1,1
4072499,2213533,4,4
4042678,4171077,3,4
4042678,2725898,4,5
4042678,42894660,4,5
4098215,2788613,1,1
4042678,42894470,4,5
4042678,2725476,4,5
4085444,2787577,1,1
4098215,2787591,1,1
4072499,4162102,5,5
4079617,4084338,1,1
4042678,42894468,4,5
4079617,4079621,1,1
4046698,42894662,3,3
4079617,4084339,1,1
4046698,42894469,3,3
4042678,2313801,3,3
4072499,2514571,3,5
4042678,42894696,4,5
4043175,4232252,5,5
4046698,2725898,3,3
4046698,42894470,3,3
4089897,4178622,4,4
4046698,42894483,3,3
4042678,42894697,4,5
4079617,35609057,2,2
4085444,2787591,1,1
4085444,2786626,1,1
4072499,2618108,4,4
4079617,35609053,2,2
4088217,2787194,3,3
4085444,2786057,1,1
4098215,2786422,1,1
4079617,35609099,1,1
4046698,4303797,3,3
4057410,2514571,0,1
4042678,2725900,4,5
4046698,42894694,3,3
4085444,2787589,1,1
4046698,42894686,3,3
4046698,43527994,3,3
4042678,2787194,4,4
4042678,42894694,4,5
4072499,2514558,4,5
4046698,42894698,3,3
4042678,3180695,3,3
4046698,42894649,3,3
4046698,4181025,3,3
4046698,4330920,4,4
4085444,2786422,1,1
4042678,2725915,4,5
4172515,2618108,4,4
4152154,4232252,4,4
4140867,2110924,3,4
4175809,2786617,3,4
4172515,42894658,2,2
4158569,2787194,2,2
4177089,42894649,2,2
4117589,35614248,7,7
4172515,2617477,4,4
4177089,42894468,2,2
4177089,44511271,3,5
4117589,35614205,6,6
4177089,2725898,2,2
4177089,42894702,2,2
4177089,2725928,2,2
4172515,2725915,2,2
4177089,2725476,2,2
4177089,42894660,2,2
4177089,42894483,2,2
4134586,4178622,1,1
4171700,4232252,4,4
4177089,43527994,2,3
4175809,2786419,3,4
4138836,4232252,2,2
4158835,2313874,0,1
4177089,42894696,2,2
4177089,4181025,2,4
4127581,4138521,1,1
4177089,42894613,2,2
4177089,2725473,2,2
4177089,42894658,2,2
4172515,42894660,2,2
4177089,42894471,2,2
4166245,46270160,4,4
4177089,42894697,2,2
4120842,2788613,3,3
4177089,42894470,2,2
4158569,4212973,1,1
4177089,2725915,2,2
4177089,2725914,2,2
4172515,2213533,4,4
4166245,46270159,4,4
4177089,2725951,2,2
4117589,35614216,6,6
4177089,42894484,2,2
4177703,40486977,4,4
4152154,43533248,4,4
4172515,42894613,2,2
4177089,2725472,2,2
4177089,42894698,2,2
4117589,35614242,7,7
4177089,2725910,2,2
4177089,42894469,2,2
4172515,42894662,2,2
4152154,2617370,4,4
4175809,2786422,3,4
4117589,35614238,7,7
4117589,45761255,4,4
4177089,42894476,2,2
4177089,42894694,2,2
4127601,4138521,2,2
4177089,42894686,2,2
4172515,2725914,2,2
4134598,43533248,4,5
4177089,42894662,2,2
4175809,2786626,3,3
4177089,2725970,2,2
4172515,2787194,3,3
4177089,2725900,2,2
4237304,35614248,9,9
4211641,2616268,5,5
4211641,2211762,2,5
4211641,4330920,5,6
4184762,46273495,4,4
4211641,2786057,4,4
4211641,2786419,3,4
4211641,4171076,3,3
4211641,46273033,4,4
4211641,2786422,4,4
4230987,45763961,2,2
4185916,2787589,4,4
4211641,2313800,3,4
4211641,4230911,2,2
4184762,46270159,3,3
4205560,2786057,3,3
4205560,37311809,3,3
4211641,37311809,4,4
4190693,4303797,3,3
4237304,45761255,6,6
4211641,46273020,4,4
4211641,2787577,4,4
4211641,2313874,2,4
4211641,2788613,4,4
4211641,2616263,5,5
4237304,35614216,8,8
4256761,4248531,3,3
4211641,2787591,4,4
4211641,4034866,4,4
4211641,44805204,4,4
4237304,35614242,9,9
4211641,2616271,4,4
4184762,4296653,2,2
4211641,2786617,4,4
4184762,3661504,5,5
4184762,46270160,3,3
4237304,35614205,8,8
4211641,2787589,4,4
4211641,4303797,4,5
4211641,2786626,4,4
4190693,4330920,4,4
4211641,2786059,3,3
4211641,4162102,4,4
4230987,45758897,2,2
4237304,35614238,9,9
4300244,42894686,3,6
4299725,42894658,5,5
4299725,42894698,5,5
4273022,3661504,6,6
4299725,42894469,2,5
4299725,2725473,5,5
4302652,42894698,2,3
4302652,2725910,2,3
4302652,44511271,4,5
4300244,2725472,5,6
4302652,2725970,3,3
4300244,42894471,3,6
4302652,42894702,2,3
4300244,2725951,3,6
4300244,42894696,3,6
4300244,43533248,4,6
4302652,42894658,3,3
4300244,42894697,5,6
4302652,42894476,3,3
4300244,42894470,3,6
4299725,2725970,2,5
4299725,42894696,2,5
4302652,2725900,3,3
4273022,46270160,4,4
4299725,42894476,2,5
4299725,2725910,5,5
4299725,42894697,5,5
4300244,2725915,5,6
4299725,37111313,5,5
4300244,42894483,5,6
4283824,2618108,1,1
4300244,42894702,5,6
4300244,42894649,5,6
4300244,2725900,3,6
4302652,42894649,2,3
4299725,42894483,5,5
4299725,42894660,5,5
4297250,2110335,2,3
4300244,42894613,5,6
4302652,2725951,3,3
4299725,2725898,2,5
4299725,2725951,2,5
4302652,42894686,3,3
4273022,46270159,4,4
4300244,2725928,5,6
4299725,2725915,5,5
4300244,42894658,5,6
4300244,2725476,5,6
4299725,42894471,2,5
4302652,43527994,3,3
4299725,42894484,5,5
4302652,42894694,3,3
4300244,42894468,3,6
4302652,42894468,3,3
4300244,42894698,5,6
4302652,2725898,3,3
4302652,4181025,3,4
4299725,43527994,5,5
4302652,42894483,2,3
4299725,43533248,5,5
4302652,2725915,3,3
4300244,42894662,5,6
4302652,42894696,3,3
4299725,44511271,6,6
4302652,42894697,2,3
4302652,2725473,2,3
4300244,4181025,5,6
4299725,2725476,5,5
4300244,2725910,5,6
4300244,42894469,3,6
4302652,42894469,3,3
4302652,42894470,3,3
4299725,4181025,5,5
4299725,2725928,5,5
4300244,43527994,5,6
4302652,2725914,3,3
4299725,4303797,5,5
4300244,42894694,3,6
4299725,42894662,5,5
4300244,2725914,5,6
4302652,42894484,2,3
4302652,42894660,3,3
4299725,42894694,2,5
4300244,42894660,5,6
4273022,46273495,5,5
4299725,42894470,2,5
4299725,2725472,5,5
4302652,42894471,3,3
4299725,2725900,2,5
4302652,2725928,2,3
4299725,2725914,5,5
4299725,42894649,5,5
4300244,44511271,6,7
4302652,2725476,2,3
4299725,42894613,5,5
4299725,42894702,5,5
4273022,4296653,3,3
4299725,4330920,6,6
4300244,37111313,5,6
4302652,2725472,2,3
4303979,4232252,1,1
4300244,2725898,3,6
4300244,2725970,3,6
4302652,42894662,3,3
4299725,42894686,2,5
4302652,42894613,3,3
4299725,42894468,2,5
4300244,42894484,5,6
4300244,2725473,5,6
4300244,42894476,3,6
4327941,2213533,2,2
4327941,2617477,2,2
193631,46270159,6,6
193631,4296653,5,5
193631,3661504,8,8
35622931,46273033,1,1
35622931,46273020,1,1
37077496,3004651,3,3
40765627,3051348,1,1
40482228,4248531,2,2
193631,46273495,7,7
44786936,3051031,1,1
44786936,3004651,1,1
45876249,46236995,3,4
45876249,46236895,3,4
45889037,2211762,4,4
45876249,3051031,3,3
45889949,2110924,2,2
45876249,3006649,3,3
193631,46270160,6,6
45876249,3051348,3,4
45876249,3004651,3,3
500000801,4296653,2,2
500000801,46270160,3,3
46272781,4232252,1,1
46257454,43533197,1,1
46269996,4178622,1,1
500000801,3661504,5,5
500000801,46270159,2,3
4042678,4303797,3,5
4042678,2617370,5,6
4042678,43533248,4,6
4042678,4330920,4,6
4088927,42535052,6,7
4152156,46270160,5,5
4152156,46273495,6,6
4166245,46273495,3,3
4152156,46270159,5,5
4152154,4330920,4,6
4152154,4303797,5,5
4152156,4296653,4,4
4152156,3661504,7,7
4190693,43533248,5,5
4190693,4171077,3,3
4211641,2617370,5,7
4211641,4171077,4,5
4211641,43533248,5,7
4177089,4303797,2,4
4177089,4330920,3,5
4190693,2617370,5,5
4300244,4330920,5,7
4302652,4303797,3,4
4300244,4303797,4,6
4302652,4330920,3,5
500000801,46273495,4,4
441840,4084992,3,3
8850,38004354,1,1
441840,4083412,4,4
321887,35615053,5,5
8850,38004360,1,1
1004044,3029447,1,1
2801516,2725917,6,6
2801516,42894644,6,6
2801516,2725935,6,6
2801516,42894693,6,6
2801516,2725475,6,6
2801516,42894714,6,6
2801516,42894625,6,6
2801516,42894670,6,6
2801516,42894657,6,6
2801516,42894614,6,6
2822647,42894670,2,2
2801516,42894717,6,6
2801516,2725968,6,6
2813867,2786063,3,3
2822647,42894672,2,2
2801516,2725912,6,6
2801516,2725952,6,6
2801516,42894668,6,6
2801516,2725903,6,6
2801516,42894710,6,6
2801516,2725478,6,6
2801516,42894596,6,6
2801516,42894681,6,6
2822647,2725905,2,2
2801516,2725479,6,6
2801516,42894680,6,6
2801516,42894711,6,6
2801516,42894626,6,6
2801516,42894589,6,6
2801516,42894709,6,6
2801516,42894647,6,6
2801516,42894643,6,6
2801516,42894656,6,6
2801516,42894655,6,6
2801516,42894712,6,6
2822647,42894479,2,2
2801516,42894672,6,6
2801516,42894645,6,6
2801516,42894648,6,6
2801516,2725916,6,6
2801516,2725905,6,6
2801516,2725918,6,6
2801516,42894479,6,6
2822647,42894668,2,2
2879942,42894712,3,3
2897671,2786416,2,2
2848320,2725952,2,2
2897673,2786635,3,3
2879942,42894693,3,3
2846515,2786065,1,1
2879942,42894717,3,3
2879942,42894711,3,3
2879942,42894710,3,3
2879942,42894714,3,3
2879942,42894709,3,3
2879942,2725935,3,3
4029205,2786416,6,9
4032257,2786641,4,4
4029205,2725952,5,11
4029205,43528003,6,10
4029205,2725917,4,11
4029205,4171199,5,8
4029205,4331964,5,8
4029205,2786065,6,9
4029205,2213543,4,4
4029205,42894648,5,11
4029205,2725478,4,11
4029205,43020942,6,9
4029205,2616264,7,10
4032257,2786048,4,4
4029205,2725935,5,11
4032257,4171199,3,3
4029205,4334808,5,8
4029205,42894589,5,11
4029205,2725912,4,11
4032257,43020942,4,4
4032257,2616270,4,4
4032257,2786065,4,4
4021782,4085683,2,3
4032257,2313870,2,4
4029205,2786635,5,10
4032257,2786416,4,4
4032257,4203365,3,3
4032257,4216774,5,5
4032257,2785855,3,3
4029205,42894643,5,11
4029205,2725918,4,11
4029205,42894714,4,11
4032257,2211776,3,5
4029205,42894672,5,11
4029205,42894647,5,11
4029205,4268930,5,5
4029205,4160720,5,8
4029205,42894657,4,11
4029205,2785855,5,8
4029205,42894668,5,11
4029205,2313883,3,9
4029205,4138036,5,8
4032257,37209048,3,3
4021166,2514555,3,4
4029205,2313870,5,9
4032257,2313883,2,4
4029205,42894655,4,11
4029205,2725903,5,11
4021166,2314000,2,3
4029205,2313803,5,12
4032257,4160720,3,3
4032257,44805202,4,4
4029205,4335825,5,8
4032257,2786629,4,4
4029205,42894614,4,11
4032257,4138036,3,3
4029205,43533354,5,8
4029205,2786641,5,9
4029205,2616270,5,9
4029205,42894644,5,11
4021166,2314001,2,3
4029205,42894625,5,11
4029205,44805202,6,9
4029205,42894670,5,11
4029205,42894656,4,11
4029205,42894710,4,11
4029205,42894681,4,11
4032257,2616264,5,5
4032257,2786063,3,3
4029205,4161943,5,10
4032257,2786635,4,5
4032257,4161943,5,5
4029205,42894680,4,11
4029205,4208862,3,3
4029205,2211776,3,10
4029205,42894717,4,11
4029205,4305721,7,7
4032257,2786632,4,5
4029205,2514555,4,5
4029205,4216774,5,10
4029205,2725905,5,11
4029205,42894479,5,11
4029205,2725916,4,11
4029205,2213537,4,4
4029205,4141859,8,8
4029205,2725475,5,11
4029205,42894712,4,11
4032257,4331964,3,3
4029205,2786048,6,9
4033224,2514410,1,5
4029205,2725479,4,11
4029205,2725968,5,11
4029205,43022021,6,9
4032257,43022021,4,4
4029205,42894596,5,11
4029205,2786629,6,10
4029205,42894709,4,11
4029205,4203365,5,8
4029205,42894626,5,11
4029205,37209048,5,8
4029205,42894645,5,11
4029205,2786632,5,10
4032257,4335825,3,3
4032257,2786064,4,4
4029205,42894711,4,11
4029205,2786063,5,8
4029205,2514410,2,4
4029205,2786064,6,9
4033224,4138933,4,4
4029205,2786053,6,9
4033224,2313883,1,2
4032257,2786053,4,4
4032257,4334808,3,3
4029205,42894693,5,11
4051039,42894680,1,1
4040400,2785855,4,7
4043022,43528003,5,7
4043023,42894657,5,7
4040400,43528003,5,8
4040551,42894710,3,8
4043023,42894711,5,7
4043022,2725968,5,8
4040390,42894681,5,10
4040400,4138036,4,4
4040390,4160720,4,5
4043022,42894625,5,8
4043023,2725478,5,7
4040400,42894479,4,9
4040390,2725475,7,10
4043023,2725903,4,7
4040400,2786641,4,5
4043022,4334808,5,6
4043022,42894710,6,8
4043022,42894711,6,8
4040390,4203365,4,5
4040551,42894589,3,8
4040390,2786063,4,5
4040400,2313883,4,5
4040400,43533354,4,8
4051039,2725479,1,1
4043023,4216774,6,7
4033552,2514555,2,3
4040551,42894714,3,8
4043022,42894693,5,8
4043022,4160720,5,6
4043023,42894714,5,7
4041257,2514555,1,2
4051039,42894645,1,1
4040400,42894711,4,9
4051039,42894709,1,1
4040400,2725952,4,9
4051039,42894672,1,1
4043023,2725935,5,7
4040551,2725952,3,8
4040400,4331964,4,4
4040390,37209048,4,5
4043023,2786053,5,6
4043023,2313870,3,6
4040400,42894714,4,9
4043022,2725918,6,8
4043023,42894643,5,7
4040551,42894644,3,8
4040400,42894625,4,9
4040400,2725478,4,9
4043022,2616270,6,7
4040400,2725912,4,9
4040400,42894614,4,9
4040551,2725905,3,8
4040551,42894709,3,8
4040390,2785855,3,8
4043023,2725918,5,7
4040390,42894596,4,10
4040400,42894647,4,9
4040390,42894648,5,10
4043023,42894717,5,7
4040400,2725935,6,9
4040390,2616264,6,7
4043022,2786632,6,7
4040551,2725968,3,8
4040551,2786053,4,4
4040390,42894645,5,10
4043022,4161943,7,8
4040551,42894647,3,8
4043023,43533354,4,6
4108217,45766241,1,1
4043023,42894656,5,7
4043023,2786635,5,6
4043022,2725903,5,8
4040390,2786632,5,8
4040400,42894648,4,9
4040390,4331964,4,5
4040551,42894655,3,8
4040390,2725905,5,10
4040400,2786632,4,7
4043023,2313883,3,6
4040400,4161943,6,6
4043023,2786641,5,6
4040551,2786416,4,5
4043022,42894614,6,8
4040390,42894656,5,10
4043022,2786063,5,6
4051039,42894647,1,1
4040400,2725905,4,9
4043022,4335825,5,6
4043023,42894626,4,7
4051039,42894710,1,1
4040390,42894643,5,10
4051039,2725905,1,1
4040551,2313803,5,9
4040390,2786048,5,6
4040400,4216774,6,6
4043022,2786053,6,7
4040390,42894479,5,10
4040551,42894712,3,8
4040400,2725916,4,9
4051039,2725912,1,1
4043022,42894714,6,8
4040390,43528003,6,9
4040390,42894647,5,10
4051039,42894717,1,1
4040390,2313883,4,6
4051039,2725478,1,1
4051039,42894614,1,1
4040400,42894643,4,9
4043022,2786416,4,7
4040400,43022021,5,5
4040400,2786053,4,5
4040551,2725478,3,8
4043023,42894479,5,7
4043023,2616264,6,7
4040390,42894712,5,10
4040400,2211776,4,6
4043022,42894643,6,8
4040551,2786629,4,6
4040390,2725478,5,10
4043023,42894712,5,7
4043022,43533354,4,7
4040390,2725917,5,10
4043022,43020942,6,7
4043022,2313870,4,7
4043023,2786064,4,6
4040400,42894693,4,9
4043022,2786641,2,7
4040551,2786065,4,4
4043022,42894479,6,8
4040551,2725479,3,8
4043023,4160720,4,5
4043023,42894681,5,7
4040390,2725968,4,10
4040400,42894672,4,9
4043022,42894648,6,8
4040400,2725968,4,9
4040400,42894657,4,9
4040390,2725479,5,10
4043023,2725905,5,7
4043023,44805202,5,6
4043022,4203365,5,6
4040390,2313870,4,6
4040551,42894693,3,8
4043022,43022021,6,7
4040390,2725935,7,10
4043023,37209048,4,5
4051039,2725917,1,1
4051039,2725968,1,1
4043023,42894648,5,7
4043022,2786048,5,7
4103183,45766241,5,6
4040400,42894596,4,9
4043023,42894668,5,7
4040390,42894711,5,10
4040390,4161943,5,7
4040400,44805202,5,5
4040400,42894709,4,9
4043022,2786064,5,7
4040400,2725475,6,9
4040551,2725917,3,8
4051039,42894714,1,1
4043023,2786048,4,6
4040400,2786635,4,7
4040551,2786641,3,4
4043022,2725478,6,8
4040551,2785855,4,6
4043023,2313803,6,8
4043022,42894712,6,8
4043023,42894693,4,7
4043023,4171199,4,5
4040400,42894656,4,9
4040390,42894680,5,10
4040400,42894712,4,9
4043022,42894657,6,8
4043023,42894644,5,7
4043023,4334808,4,5
4033552,2213537,2,2
4040551,42894614,3,8
4040400,42894626,4,9
4051039,42894656,1,1
4051039,42894657,1,1
4043022,42894626,5,8
4051039,42894626,1,1
4043023,4331964,4,5
4051039,42894643,1,1
4043022,42894596,5,8
4043022,42894717,6,8
4043022,2786629,4,7
4043346,45766241,6,7
4043023,2211776,4,7
4040551,2725916,3,8
4043022,42894680,6,8
4040551,42894656,3,8
4040400,4203365,2,4
4043023,4203365,4,5
4040390,2313803,7,11
4033552,2213543,2,2
4043022,42894647,6,8
4040551,42894670,3,8
4051039,42894479,1,1
4040551,42894681,3,8
4043022,42894655,6,8
4040390,42894625,4,10
4040390,42894657,5,10
4043023,2725916,5,7
4040400,2786063,4,4
4043023,2725968,4,7
4043022,42894681,6,8
4043023,43020942,5,6
4043023,2725479,5,7
4043022,42894656,6,8
4043022,2313883,4,7
4040551,42894645,3,8
4103183,35615053,6,7
4040390,2725918,7,10
4043022,4331964,5,6
4043023,42894655,5,7
4040390,42894672,5,10
4043023,4161943,6,7
4040400,42894710,4,9
4040551,2786635,3,6
4040400,42894668,4,9
4040390,2725952,5,10
4040551,42894672,3,8
4040551,2725912,3,8
4040400,42894645,4,9
4043022,2786065,6,7
4043023,42894680,5,7
4043346,3661524,8,9
4040551,42894648,3,8
4040551,42894596,3,8
4043022,42894709,6,8
4040390,2616270,5,6
4051039,2725952,1,1
4043022,42894589,5,8
4040400,42894670,4,9
4040400,42894717,4,9
4043023,42894709,5,7
4040390,43022021,5,6
4043022,42894670,6,8
4051039,42894711,1,1
4051039,42894712,1,1
4040390,43533354,5,9
4051039,2725916,1,1
4043023,2786629,5,6
4043023,2725952,5,7
4051039,42894668,1,1
4043023,42894614,5,7
4040390,42894626,4,10
4040390,2725916,5,10
4040400,2786629,5,7
4040390,42894670,5,10
4043022,37209048,5,6
4040390,42894709,5,10
4040400,2616270,5,5
4043022,44805202,6,7
4040390,2786635,5,8
4043022,2725905,6,8
4043022,2725952,6,8
4040390,4171199,4,5
4043023,2786065,5,6
4040390,44805202,5,6
4043023,2616270,5,6
4043022,2725479,6,8
4043022,4171199,5,6
4040390,42894589,4,10
4043022,2725912,6,8
4040390,42894693,4,10
4040400,42894589,4,9
4040551,2786632,3,6
4043023,4138036,4,5
4040400,2313870,4,5
4040390,43020942,5,6
4043022,42894644,6,8
4040400,4171199,3,4
4093991,35615053,6,9
4040400,42894681,4,9
4103183,3661524,7,8
4043022,2313803,7,9
4043023,43022021,5,6
4043023,42894672,5,7
4040551,42894479,3,8
4040390,42894614,5,10
4043022,4138036,5,6
4040551,43528003,5,7
4040551,43533354,4,7
4043023,2786632,5,6
4040390,2786065,5,6
4040400,42894644,4,9
4043023,2786063,4,5
4040400,4160720,4,4
4040390,2786416,5,7
4040551,42894717,3,8
4051039,42894655,1,1
4040400,42894655,4,9
4043023,42894596,4,7
4051039,42894625,1,1
4040390,2725912,5,10
4040390,42894714,5,10
4040551,2725903,5,8
4043023,42894670,5,7
4043023,4335825,4,5
4051039,42894589,1,1
4040390,42894655,5,10
4040400,43020942,5,5
4051039,42894648,1,1
4043023,42894589,4,7
4043023,2785855,3,5
4040390,2211776,4,7
4040400,2616264,6,6
4040400,2786064,4,5
4040400,2786048,4,5
4043023,42894710,5,7
4040390,42894668,5,10
4043022,2725916,6,8
4040551,42894625,3,8
4051039,42894644,1,1
4038398,2211776,0,1
4043022,2785855,3,6
4040400,37209048,3,4
4051039,42894681,1,1
4040390,2786064,5,6
4043022,2616264,7,8
4040400,42894680,4,9
4043346,35615053,7,8
4040400,2725479,4,9
4043023,43528003,4,6
4040390,4335825,4,5
4043022,42894645,6,8
4043022,42894672,6,8
4040400,2725903,6,9
4040390,4334808,4,5
4040551,2725475,5,8
4040390,2786641,5,6
4040400,2725917,4,9
4040390,42894644,5,10
4040551,42894680,3,8
4040551,42894711,3,8
4043023,2725475,5,7
4040400,2725918,6,9
4043023,42894647,5,7
4033552,2514410,0,2
4043022,4216774,7,8
4051039,42894693,1,1
4043023,42894625,4,7
4040390,4216774,5,7
4043023,2725917,5,7
4040551,42894657,3,8
4043022,2786635,6,7
4040400,2786416,5,6
4043023,2725912,5,7
4040390,42894710,5,10
4040400,2313803,6,10
4043023,42894645,5,7
4040390,2725903,4,10
4040551,2725918,5,8
4043346,3661644,8,9
4043022,2725935,6,8
4051039,42894670,1,1
4043022,2725917,6,8
4040390,2786629,5,8
4040400,2786065,4,5
4103183,3661644,7,8
4040551,42894643,3,8
4051039,42894596,1,1
4040400,4334808,4,4
4040390,42894717,5,10
4043022,42894668,6,8
4040390,2786053,5,6
4040551,42894668,3,8
4043022,2211776,5,8
4040390,4138036,4,5
4040400,4335825,4,4
4043022,2725475,6,8
4040551,42894626,3,8
4040551,2725935,5,8
4180627,42894589,5,11
4180941,2725918,3,4
4179713,42894709,2,3
4138127,42894680,2,2
4160709,43531439,2,2
4180627,42894670,5,11
4180627,2313883,3,9
4126705,35614199,10,12
4138127,42894717,2,2
4180627,42894647,5,11
4173968,2211776,3,4
4180627,42894656,5,11
4169626,4203365,1,1
4138127,42894681,2,2
4126705,35614237,11,13
4180627,2725905,5,11
4180941,2725916,3,4
4180941,42894714,3,4
4180627,42894693,5,11
4180627,43528003,5,10
4180627,43533354,5,10
4180627,42894711,5,11
4180627,42894625,5,11
4169265,35614199,9,11
4179713,42894681,2,3
4180627,43022021,6,9
4180941,42894614,3,4
4180627,42894712,5,11
4138127,42894656,2,2
4179713,2725918,2,3
4180627,2725475,6,11
4180941,42894656,3,4
4180627,4335825,5,8
4180627,42894714,5,11
4146314,4084992,2,2
4138127,42894657,2,2
4180627,42894655,5,11
4169265,45760475,8,10
4179713,2725912,2,3
4180941,43533354,2,2
4180941,42894680,3,4
4138127,2725916,2,2
4180627,4216774,6,10
4179713,42894714,2,3
4180628,3661644,8,9
4180627,2725478,5,11
4180941,2725475,3,3
4180627,42894717,5,11
4180627,2725912,5,11
4169265,35614237,10,12
4180627,2786632,5,9
4180627,2725952,5,11
4180627,2725918,6,11
4138127,42894714,2,2
4180627,2786641,4,9
4126705,3661700,7,8
4180627,44805202,6,9
4126705,35614214,10,12
4180627,42894709,5,11
4180627,2786048,4,9
4138127,42894709,2,2
4180627,42894596,5,11
4138127,42894712,2,2
4126705,35614231,11,13
4180627,4160720,5,8
4126705,36715437,6,9
4180941,42894711,3,4
4180941,2725935,3,3
4179713,2725479,2,3
4180627,4334808,5,8
4169265,35614228,10,12
4180627,42894479,5,11
4180627,2313803,7,12
4138127,2725479,2,2
4180627,2786064,4,9
4180627,2725968,5,11
4180941,2725912,3,4
4117930,35615053,6,11
4180628,35615053,2,8
4138127,42894655,2,2
4180941,2725479,3,4
4118449,2786635,3,3
4180941,42894681,3,4
4180627,2616264,7,10
4179713,42894655,2,3
4180627,2785855,4,9
4180627,42894710,5,11
4180627,4203365,3,8
4138127,2725478,2,2
4180627,2725935,6,11
4180627,2313870,4,9
4180627,2786635,5,9
4126705,45760475,9,11
4179713,2785855,3,3
4180627,2725916,5,11
